Wikidata_URI15,id,album,artist,date,rating,DBpedia_URI,label,DBpedia_URI15,YAGO_URI15
http://www.wikidata.org/entity/Q7884320,1187,Unfamiliar Faces,Matt Costa,22-Jan-08,59,http://dbpedia.org/resource/Unfamiliar_Faces,bad,http://dbpedia.org/resource/Unfamiliar_Faces,http://yago-knowledge.org/resource/Unfamiliar_Faces
http://www.wikidata.org/entity/Q3560390,1188,Violence Begets Violence,Jedi Mind Tricks,31-Oct-11,59,http://dbpedia.org/resource/Violence_Begets_Violence,bad,http://dbpedia.org/resource/Violence_Begets_Violence,http://yago-knowledge.org/resource/Violence_Begets_Violence
http://www.wikidata.org/entity/Q2610259,1189,Welcome To The Dollhouse,Danity Kane,18-Mar-08,59,http://dbpedia.org/resource/Welcome_to_the_Dollhouse_(album),bad,http://dbpedia.org/resource/Welcome_to_the_Dollhouse_(album),http://yago-knowledge.org/resource/Welcome_to_the_Dollhouse_(album)
http://www.wikidata.org/entity/Q8038508,1190,Writers Without Homes,Piano Magic,19-Nov-02,59,http://dbpedia.org/resource/Writers_Without_Homes,bad,http://dbpedia.org/resource/Writers_Without_Homes,http://yago-knowledge.org/resource/Writers_Without_Homes
http://www.wikidata.org/entity/Q8042755,1191,X Marks Destination,The Whip,3-Mar-09,59,http://dbpedia.org/resource/X_Marks_Destination,bad,http://dbpedia.org/resource/X_Marks_Destination,http://yago-knowledge.org/resource/X_Marks_Destination
http://www.wikidata.org/entity/Q4022633,1192,Yeah Ghost,Zero 7,29-Sep-09,59,http://dbpedia.org/resource/Yeah_Ghost,bad,http://dbpedia.org/resource/Yeah_Ghost,http://yago-knowledge.org/resource/Yeah_Ghost
http://www.wikidata.org/entity/Q2003592,1193,You Have No Idea What You're Getting Yourself Into,"Does It Offend You, Yeah?",15-Apr-08,59,http://dbpedia.org/resource/You_Have_No_Idea_What_You're_Getting_Yourself_Into,bad,http://dbpedia.org/resource/You_Have_No_Idea_What_You're_Getting_Yourself_Into,http://yago-knowledge.org/resource/You_Have_No_Idea_What_You're_Getting_Yourself_Into
http://www.wikidata.org/entity/Q4598007,1194,2000 Years of Human Error,Godhead,23-Jan-01,58,http://dbpedia.org/resource/2000_Years_of_Human_Error,bad,http://dbpedia.org/resource/2000_Years_of_Human_Error,
http://www.wikidata.org/entity/Q3598848,1195,31 Minutes To Takeoff,Mike Posner,10-Aug-10,58,http://dbpedia.org/resource/31_Minutes_to_Takeoff,bad,http://dbpedia.org/resource/31_Minutes_to_Takeoff,
http://www.wikidata.org/entity/Q4656865,1196,A French Kiss In The Chaos,Reverend and the Makers,27-Jul-09,58,http://dbpedia.org/resource/A_French_Kiss_in_the_Chaos,bad,http://dbpedia.org/resource/A_French_Kiss_in_the_Chaos,http://yago-knowledge.org/resource/A_French_Kiss_in_the_Chaos
http://www.wikidata.org/entity/Q1941092,1197,A Funk Odyssey,Jamiroquai,11-Sep-01,58,http://dbpedia.org/resource/A_Funk_Odyssey,bad,http://dbpedia.org/resource/A_Funk_Odyssey,http://yago-knowledge.org/resource/A_Funk_Odyssey
http://www.wikidata.org/entity/Q4657459,1198,A Hyperactive Workout For The Flying Squad,Ocean Colour Scene,29-Mar-05,58,http://dbpedia.org/resource/A_Hyperactive_Workout_for_the_Flying_Squad,bad,http://dbpedia.org/resource/A_Hyperactive_Workout_for_the_Flying_Squad,http://yago-knowledge.org/resource/A_Hyperactive_Workout_for_the_Flying_Squad
http://www.wikidata.org/entity/Q4736289,1199,Alter The Ending,Dashboard Confessional,10-Nov-09,58,http://dbpedia.org/resource/Alter_the_Ending,bad,http://dbpedia.org/resource/Alter_the_Ending,http://yago-knowledge.org/resource/Alter_the_Ending
http://www.wikidata.org/entity/Q2594193,1200,Anywhere I Lay My Head,Scarlett Johansson,20-May-08,58,http://dbpedia.org/resource/Anywhere_I_Lay_My_Head,bad,http://dbpedia.org/resource/Anywhere_I_Lay_My_Head,http://yago-knowledge.org/resource/Anywhere_I_Lay_My_Head
http://www.wikidata.org/entity/Q4790498,1201,Ariels,Bent,16-Aug-04,58,http://dbpedia.org/resource/Ariels,bad,http://dbpedia.org/resource/Ariels,http://yago-knowledge.org/resource/Ariels
http://www.wikidata.org/entity/Q4827119,1202,"Autumn, Again",A Sunny Day in Glasgow,19-Oct-10,58,"http://dbpedia.org/resource/Autumn,_Again",bad,"http://dbpedia.org/resource/Autumn,_Again","http://yago-knowledge.org/resource/Autumn,_Again"
http://www.wikidata.org/entity/Q2525943,1203,Beat 'Em Up,Iggy Pop,17-Jul-01,58,http://dbpedia.org/resource/Beat_'Em_Up,bad,http://dbpedia.org/resource/Beat_'Em_Up,http://yago-knowledge.org/resource/Beat_'Em_Up
http://www.wikidata.org/entity/Q4896756,1204,Best Night of My Life,Jamie Foxx,21-Dec-10,58,http://dbpedia.org/resource/Best_Night_of_My_Life,bad,http://dbpedia.org/resource/Best_Night_of_My_Life,http://yago-knowledge.org/resource/Best_Night_of_My_Life
http://www.wikidata.org/entity/Q4906504,1205,Big Talk,Big Talk,19-Jul-11,58,http://dbpedia.org/resource/Big_Talk_(album),bad,http://dbpedia.org/resource/Big_Talk_(album),http://yago-knowledge.org/resource/Big_Talk_(album)
http://www.wikidata.org/entity/Q4927952,1206,Bloodless Coup,Bell X1,12-Apr-11,58,http://dbpedia.org/resource/Bloodless_Coup,bad,http://dbpedia.org/resource/Bloodless_Coup,http://yago-knowledge.org/resource/Bloodless_Coup
http://www.wikidata.org/entity/Q2907249,1207,Blue Slide Park,Mac Miller,8-Nov-11,58,http://dbpedia.org/resource/Blue_Slide_Park,bad,http://dbpedia.org/resource/Blue_Slide_Park,http://yago-knowledge.org/resource/Blue_Slide_Park
http://www.wikidata.org/entity/Q2566953,1208,Borrowed Heaven,The Corrs,8-Jun-04,58,http://dbpedia.org/resource/Borrowed_Heaven,bad,http://dbpedia.org/resource/Borrowed_Heaven,http://yago-knowledge.org/resource/Borrowed_Heaven
http://www.wikidata.org/entity/Q208207,1209,Britney,Britney Spears,6-Nov-01,58,http://dbpedia.org/resource/Britney_(album),bad,http://dbpedia.org/resource/Britney_(album),http://yago-knowledge.org/resource/Britney_(album)
http://www.wikidata.org/entity/Q851968,1210,Bunkka,Paul Oakenfold,18-Jun-02,58,http://dbpedia.org/resource/Bunkka,bad,http://dbpedia.org/resource/Bunkka,http://yago-knowledge.org/resource/Bunkka
http://www.wikidata.org/entity/Q826146,1211,Curtis,50 Cent,11-Sep-07,58,http://dbpedia.org/resource/Curtis_(50_Cent_album),bad,http://dbpedia.org/resource/Curtis_(50_Cent_album),
http://www.wikidata.org/entity/Q621073,1212,D12 World,D12,27-Apr-04,58,http://dbpedia.org/resource/D12_World,bad,http://dbpedia.org/resource/D12_World,
http://www.wikidata.org/entity/Q2086361,1213,David Archuleta,David Archuleta,11-Nov-08,58,http://dbpedia.org/resource/David_Archuleta_(album),bad,http://dbpedia.org/resource/David_Archuleta_(album),http://yago-knowledge.org/resource/David_Archuleta_(album)
http://www.wikidata.org/entity/Q5242835,1214,Day I Forgot,Pete Yorn,15-Apr-03,58,http://dbpedia.org/resource/Day_I_Forgot,bad,http://dbpedia.org/resource/Day_I_Forgot,http://yago-knowledge.org/resource/Day_I_Forgot
http://www.wikidata.org/entity/Q5286084,1215,Do It in the AM,Frankmusik,26-Sep-11,58,http://dbpedia.org/resource/Do_It_in_the_AM,bad,http://dbpedia.org/resource/Do_It_in_the_AM,http://yago-knowledge.org/resource/Do_It_in_the_AM
http://www.wikidata.org/entity/Q1234717,1216,Doggumentary,Snoop Dogg,29-Mar-11,58,http://dbpedia.org/resource/Doggumentary,bad,http://dbpedia.org/resource/Doggumentary,http://yago-knowledge.org/resource/Doggumentary
http://www.wikidata.org/entity/Q1935525,1217,Emotion & Commotion,Jeff Beck,13-Apr-10,58,http://dbpedia.org/resource/Emotion_&_Commotion,bad,http://dbpedia.org/resource/Emotion_&_Commotion,http://yago-knowledge.org/resource/Emotion_&_Commotion
http://www.wikidata.org/entity/Q5410661,1218,Euphoric Heartbreak,Glasvegas,4-Apr-11,58,http://dbpedia.org/resource/Euphoric_Heartbreak,bad,http://dbpedia.org/resource/Euphoric_Heartbreak,http://yago-knowledge.org/resource/Euphoric_Heartbreak
http://www.wikidata.org/entity/Q1931561,1219,Fallen Empires,Snow Patrol,10-Jan-12,58,http://dbpedia.org/resource/Fallen_Empires_(album),bad,http://dbpedia.org/resource/Fallen_Empires_(album),http://yago-knowledge.org/resource/Fallen_Empires_(album)
http://www.wikidata.org/entity/Q5455337,1220,Fist Of God,MSTRKRFT,17-Mar-09,58,http://dbpedia.org/resource/Fist_of_God,bad,http://dbpedia.org/resource/Fist_of_God,http://yago-knowledge.org/resource/Fist_of_God
http://www.wikidata.org/entity/Q5469508,1221,Forever the Sickest Kids,Forever the Sickest Kids,1-Mar-11,58,http://dbpedia.org/resource/Forever_the_Sickest_Kids_(album),bad,http://dbpedia.org/resource/Forever_the_Sickest_Kids_(album),http://yago-knowledge.org/resource/Forever_the_Sickest_Kids_(album)
http://www.wikidata.org/entity/Q206334,1222,Goodbye Lullaby,Avril Lavigne,8-Mar-11,58,http://dbpedia.org/resource/Goodbye_Lullaby,bad,http://dbpedia.org/resource/Goodbye_Lullaby,http://yago-knowledge.org/resource/Goodbye_Lullaby
http://www.wikidata.org/entity/Q3113220,1223,Graffiti Soul,Simple Minds,6-Oct-09,58,http://dbpedia.org/resource/Graffiti_Soul,bad,http://dbpedia.org/resource/Graffiti_Soul,http://yago-knowledge.org/resource/Graffiti_Soul
http://www.wikidata.org/entity/Q278615,1224,Grand Champ,DMX,16-Sep-03,58,http://dbpedia.org/resource/Grand_Champ,bad,http://dbpedia.org/resource/Grand_Champ,http://yago-knowledge.org/resource/Grand_Champ
http://www.wikidata.org/entity/Q1932220,1225,Happiness,Hurts,6-Sep-10,58,http://dbpedia.org/resource/Happiness_(Hurts_album),bad,http://dbpedia.org/resource/Happiness_(Hurts_album),http://yago-knowledge.org/resource/Happiness_(Hurts_album)
http://www.wikidata.org/entity/Q3133013,1226,Hold on 'Til the Night,Greyson Chance,2-Aug-11,58,http://dbpedia.org/resource/Hold_On_'til_the_Night,bad,http://dbpedia.org/resource/Hold_On_'til_the_Night,http://yago-knowledge.org/resource/Hold_On_'til_the_Night
http://www.wikidata.org/entity/Q1945042,1227,"I Love You, Dude",Digitalism,5-Jul-11,58,http://dbpedia.org/resource/I_Love_You_Dude,bad,http://dbpedia.org/resource/I_Love_You_Dude,http://yago-knowledge.org/resource/I_Love_You_Dude
http://www.wikidata.org/entity/Q1754849,1228,In Between Dreams,Jack Johnson,1-Mar-05,58,http://dbpedia.org/resource/In_Between_Dreams,bad,http://dbpedia.org/resource/In_Between_Dreams,http://yago-knowledge.org/resource/In_Between_Dreams
http://www.wikidata.org/entity/Q2563217,1229,Jennifer Hudson,Jennifer Hudson,30-Sep-08,58,http://dbpedia.org/resource/Jennifer_Hudson_(album),bad,http://dbpedia.org/resource/Jennifer_Hudson_(album),http://yago-knowledge.org/resource/Jennifer_Hudson_(album)
,1230,Legion Of Boom,The Crystal Method,13-Jan-04,58,http://dbpedia.org/resource/Legion_of_Boom,bad,http://dbpedia.org/resource/Legion_of_Boom_(Seattle_Seahawks),http://yago-knowledge.org/resource/Legion_of_Boom
http://www.wikidata.org/entity/Q2296088,1231,Lies For The Liars,The Used,22-May-07,58,http://dbpedia.org/resource/Lies_for_the_Liars,bad,http://dbpedia.org/resource/Lies_for_the_Liars,http://yago-knowledge.org/resource/Lies_for_the_Liars
http://www.wikidata.org/entity/Q3257061,1232,Live From Dakota,Stereophonics,18-Apr-06,58,http://dbpedia.org/resource/Live_from_Dakota,bad,http://dbpedia.org/resource/Live_from_Dakota,http://yago-knowledge.org/resource/Live_from_Dakota
,1233,Mr. A-Z,Jason Mraz,26-Jul-05,58,http://dbpedia.org/resource/Mr._A%E2%80%93Z,bad,http://dbpedia.org/resource/Mr._AñZ,http://yago-knowledge.org/resource/Mr._AñZ
http://www.wikidata.org/entity/Q3081500,1234,Murdered Love,P.O.D.,10-Jul-12,58,http://dbpedia.org/resource/Murdered_Love,bad,http://dbpedia.org/resource/Murdered_Love,
http://www.wikidata.org/entity/Q2555235,1235,My Favorite Headache,Geddy Lee,14-Nov-00,58,http://dbpedia.org/resource/My_Favourite_Headache,bad,http://dbpedia.org/resource/My_Favourite_Headache,http://yago-knowledge.org/resource/My_Favourite_Headache
http://www.wikidata.org/entity/Q1432746,1236,Romance At Short Notice,Dirty Pretty Things,30-Jun-08,58,http://dbpedia.org/resource/Romance_at_Short_Notice,bad,http://dbpedia.org/resource/Romance_at_Short_Notice,http://yago-knowledge.org/resource/Romance_at_Short_Notice
http://www.wikidata.org/entity/Q595397,1237,Scab Dates,The Mars Volta,8-Nov-05,58,http://dbpedia.org/resource/Scabdates,bad,http://dbpedia.org/resource/Scabdates,http://yago-knowledge.org/resource/Scabdates
http://www.wikidata.org/entity/Q742601,1238,The Dutchess,Fergie,19-Sep-06,58,http://dbpedia.org/resource/The_Dutchess,bad,http://dbpedia.org/resource/The_Dutchess,http://yago-knowledge.org/resource/The_Dutchess
http://www.wikidata.org/entity/Q750316,1239,The High End Of Low,Marilyn Manson,26-May-09,58,http://dbpedia.org/resource/The_High_End_of_Low,bad,http://dbpedia.org/resource/The_High_End_of_Low,http://yago-knowledge.org/resource/The_High_End_of_Low
http://www.wikidata.org/entity/Q23396,1240,Lateness of the Hour,Alex Clare,8-May-12,58,http://dbpedia.org/resource/The_Lateness_of_the_Hour_(album),bad,http://dbpedia.org/resource/The_Lateness_of_the_Hour_(album),http://yago-knowledge.org/resource/The_Lateness_of_the_Hour_(album)
http://www.wikidata.org/entity/Q582679,1241,The Path of Totality,Korn,6-Dec-11,58,http://dbpedia.org/resource/The_Path_of_Totality,bad,http://dbpedia.org/resource/The_Path_of_Totality,http://yago-knowledge.org/resource/The_Path_of_Totality
http://www.wikidata.org/entity/Q3989204,1242,The Sellout,Macy Gray,22-Jun-10,58,http://dbpedia.org/resource/The_Sellout,bad,http://dbpedia.org/resource/The_Sellout,http://yago-knowledge.org/resource/The_Sellout
http://www.wikidata.org/entity/Q598195,1243,The Sweet Escape,Gwen Stefani,5-Dec-06,58,http://dbpedia.org/resource/The_Sweet_Escape,bad,http://dbpedia.org/resource/The_Sweet_Escape,http://yago-knowledge.org/resource/The_Sweet_Escape
http://www.wikidata.org/entity/Q7769273,1244,The Tight Connection,I Am The World Trade Center,9-Jul-02,58,http://dbpedia.org/resource/The_Tight_Connection,bad,http://dbpedia.org/resource/The_Tight_Connection,http://yago-knowledge.org/resource/The_Tight_Connection
http://www.wikidata.org/entity/Q208885,1245,Time for Annihilation: On the Record and on the Road,Papa Roach,31-Aug-10,58,http://dbpedia.org/resource/Time_for_Annihilation,bad,http://dbpedia.org/resource/Time_for_Annihilation,http://yago-knowledge.org/resource/Time_for_Annihilation
http://www.wikidata.org/entity/Q1932564,1246,To Lose My Life,White Lies,17-Mar-09,58,http://dbpedia.org/resource/To_Lose_My_Life...,bad,http://dbpedia.org/resource/To_Lose_My_Life...,http://yago-knowledge.org/resource/To_Lose_My_Life...
http://www.wikidata.org/entity/Q4001012,1247,Twelve Stops And Home,The Feeling,5-Jun-06,58,http://dbpedia.org/resource/Twelve_Stops_and_Home,bad,http://dbpedia.org/resource/Twelve_Stops_and_Home,
http://www.wikidata.org/entity/Q930099,1248,We Global,DJ Khaled,16-Sep-08,58,http://dbpedia.org/resource/We_Global,bad,http://dbpedia.org/resource/We_Global,http://yago-knowledge.org/resource/We_Global
http://www.wikidata.org/entity/Q8025595,1249,Winner Stays On,Roll Deep,8-Nov-10,58,http://dbpedia.org/resource/Winner_Stays_On,bad,http://dbpedia.org/resource/Winner_Stays_On,http://yago-knowledge.org/resource/Winner_Stays_On
http://www.wikidata.org/entity/Q4023067,1250,Young the Giant,Young the Giant,25-Jan-11,58,http://dbpedia.org/resource/Young_the_Giant_(album),bad,http://dbpedia.org/resource/Young_the_Giant_(album),http://yago-knowledge.org/resource/Young_the_Giant_(album)
http://www.wikidata.org/entity/Q2874661,1251,Awake Is The New Sleep,Ben Lee,22-Feb-05,57,http://dbpedia.org/resource/Awake_Is_the_New_Sleep,bad,http://dbpedia.org/resource/Awake_Is_the_New_Sleep,http://yago-knowledge.org/resource/Awake_Is_the_New_Sleep
http://www.wikidata.org/entity/Q4943523,1252,Booming Back At You,Junkie XL,11-Mar-08,57,http://dbpedia.org/resource/Booming_Back_at_You,bad,http://dbpedia.org/resource/Booming_Back_at_You,http://yago-knowledge.org/resource/Booming_Back_at_You
http://www.wikidata.org/entity/Q4945899,1253,Born In The U.K.,Badly Drawn Boy,17-Oct-06,57,http://dbpedia.org/resource/Born_in_the_U.K.,bad,http://dbpedia.org/resource/Born_in_the_U.K.,http://yago-knowledge.org/resource/Born_in_the_U.K.
http://www.wikidata.org/entity/Q1072202,1254,Chickenfoot,Chickenfoot,5-Jun-09,57,http://dbpedia.org/resource/Chickenfoot_III,bad,http://dbpedia.org/resource/Chickenfoot_III,http://yago-knowledge.org/resource/Chickenfoot_III
http://www.wikidata.org/entity/Q2981320,1255,Cocky,Kid Rock,20-Nov-01,57,http://dbpedia.org/resource/Cocky_(album),bad,http://dbpedia.org/resource/Cocky_(album),http://yago-knowledge.org/resource/Cocky_(album)
http://www.wikidata.org/entity/Q5151286,1256,Come Through for You,Javier Colon,15-Nov-11,57,http://dbpedia.org/resource/Come_Through_for_You,bad,http://dbpedia.org/resource/Come_Through_for_You,
http://www.wikidata.org/entity/Q4345996,1257,Crossing The Rubicon,The Sounds,2-Jun-09,57,http://dbpedia.org/resource/Crossing_the_Rubicon_(The_Sounds_album),bad,http://dbpedia.org/resource/Crossing_the_Rubicon_(The_Sounds_album),http://yago-knowledge.org/resource/Crossing_the_Rubicon_(The_Sounds_album)
http://www.wikidata.org/entity/Q718783,1258,Details,Frou Frou,13-Aug-02,57,http://dbpedia.org/resource/Details_(album),bad,http://dbpedia.org/resource/Details_(album),http://yago-knowledge.org/resource/Details_(album)
http://www.wikidata.org/entity/Q5331419,1259,Eats Darkness,Apostle Of Hustle,19-May-09,57,http://dbpedia.org/resource/Eats_Darkness,bad,http://dbpedia.org/resource/Eats_Darkness,http://yago-knowledge.org/resource/Eats_Darkness
http://www.wikidata.org/entity/Q657672,1260,Electra Heart,Marina and the Diamonds,10-Jul-12,57,http://dbpedia.org/resource/Electra_Heart,bad,http://dbpedia.org/resource/Electra_Heart,http://yago-knowledge.org/resource/Electra_Heart
http://www.wikidata.org/entity/Q3061992,1261,Exit 13,LL Cool J,9-Sep-08,57,http://dbpedia.org/resource/Exit_13,bad,http://dbpedia.org/resource/Exit_13,
http://www.wikidata.org/entity/Q3661836,1262,Ferrari Boyz,Waka Flocka Flame,9-Aug-11,57,http://dbpedia.org/resource/Ferrari_Boyz,bad,http://dbpedia.org/resource/Ferrari_Boyz,http://yago-knowledge.org/resource/Ferrari_Boyz
http://www.wikidata.org/entity/Q5556563,1263,Ghetto Postage,Master P,28-Nov-00,57,http://dbpedia.org/resource/Ghetto_Postage,bad,http://dbpedia.org/resource/Ghetto_Postage,http://yago-knowledge.org/resource/Ghetto_Postage
http://www.wikidata.org/entity/Q5579323,1264,Golden Delicious,Mike Doughty,19-Feb-08,57,http://dbpedia.org/resource/Golden_Delicious_(album),bad,http://dbpedia.org/resource/Golden_Delicious_(album),http://yago-knowledge.org/resource/Golden_Delicious_(album)
http://www.wikidata.org/entity/Q3058792,1265,Goodbye Alice In Wonderland,Jewel,2-May-06,57,http://dbpedia.org/resource/Goodbye_Alice_in_Wonderland,bad,http://dbpedia.org/resource/Goodbye_Alice_in_Wonderland,http://yago-knowledge.org/resource/Goodbye_Alice_in_Wonderland
http://www.wikidata.org/entity/Q3141133,1266,Hotel Paper,Michelle Branch,24-Jun-03,57,http://dbpedia.org/resource/Hotel_Paper,bad,http://dbpedia.org/resource/Hotel_Paper,http://yago-knowledge.org/resource/Hotel_Paper
http://www.wikidata.org/entity/Q17011288,1267,How to Compose Popular Songs That Will Sell,Bob Geldof,15-Mar-11,57,http://dbpedia.org/resource/How_to_Compose_Popular_Songs_That_Will_Sell,bad,http://dbpedia.org/resource/How_to_Compose_Popular_Songs_That_Will_Sell,http://yago-knowledge.org/resource/How_to_Compose_Popular_Songs_That_Will_Sell
http://www.wikidata.org/entity/Q1636518,1268,Human After All,Daft Punk,15-Mar-05,57,http://dbpedia.org/resource/Human_After_All,bad,http://dbpedia.org/resource/Human_After_All,http://yago-knowledge.org/resource/Human_After_All
http://www.wikidata.org/entity/Q1457948,1269,Humanoid,Tokio Hotel,6-Oct-09,57,http://dbpedia.org/resource/Humanoid_(album),bad,http://dbpedia.org/resource/Humanoid_(album),http://yago-knowledge.org/resource/Humanoid_(album)
http://www.wikidata.org/entity/Q1767481,1270,If Only You Were Lonely,Hawthorne Heights,28-Feb-06,57,http://dbpedia.org/resource/If_Only_You_Were_Lonely,bad,http://dbpedia.org/resource/If_Only_You_Were_Lonely,http://yago-knowledge.org/resource/If_Only_You_Were_Lonely
http://www.wikidata.org/entity/Q6075646,1271,Is the World Strange or Am I Strange?,Cosmo Jarvis,11-Oct-11,57,http://dbpedia.org/resource/Is_the_World_Strange_or_Am_I_Strange%3F,bad,http://dbpedia.org/resource/Is_the_World_Strange_or_Am_I_Strange?,http://yago-knowledge.org/resource/Is_the_World_Strange_or_Am_I_Strange%3F
http://www.wikidata.org/entity/Q963187,1272,It Is Time For A Love Revolution,Lenny Kravitz,5-Feb-08,57,http://dbpedia.org/resource/It_Is_Time_for_a_Love_Revolution,bad,http://dbpedia.org/resource/It_Is_Time_for_a_Love_Revolution,http://yago-knowledge.org/resource/It_Is_Time_for_a_Love_Revolution
http://www.wikidata.org/entity/Q940533,1273,Korn III: Remember Who You Are,Korn,13-Jul-10,57,http://dbpedia.org/resource/Korn_III:_Remember_Who_You_Are,bad,http://dbpedia.org/resource/Korn_III:_Remember_Who_You_Are,
http://www.wikidata.org/entity/Q2565475,1274,Language. Sex. Violence. Other?,Stereophonics,29-Mar-05,57,http://dbpedia.org/resource/Language._Sex._Violence._Other%3F,bad,http://dbpedia.org/resource/Language._Sex._Violence._Other?,http://yago-knowledge.org/resource/Language._Sex._Violence._Other%3F
http://www.wikidata.org/entity/Q755903,1275,Live on I-5,Soundgarden,22-Mar-11,57,http://dbpedia.org/resource/Live_on_I-5,bad,http://dbpedia.org/resource/Live_on_I-5,
http://www.wikidata.org/entity/Q1082402,1276,Love Is Dead,Kerli,8-Jul-08,57,http://dbpedia.org/resource/Love_Is_Dead_(Kerli_album),bad,http://dbpedia.org/resource/Love_Is_Dead_(Kerli_album),http://yago-knowledge.org/resource/Love_Is_Dead_(Kerli_album)
http://www.wikidata.org/entity/Q4348008,1277,Mad Season,Matchbox Twenty,23-May-00,57,http://dbpedia.org/resource/Mad_Season_(album),bad,http://dbpedia.org/resource/Mad_Season_(album),http://yago-knowledge.org/resource/Mad_Season_(album)
http://www.wikidata.org/entity/Q2713724,1278,Nobody's Daughter,Hole,27-Apr-10,57,http://dbpedia.org/resource/Nobody's_Daughter,bad,http://dbpedia.org/resource/Nobody's_Daughter,http://yago-knowledge.org/resource/Nobody's_Daughter
http://www.wikidata.org/entity/Q3123817,1279,Panic of Girls,Blondie,13-Sep-11,57,http://dbpedia.org/resource/Panic_of_Girls,bad,http://dbpedia.org/resource/Panic_of_Girls,http://yago-knowledge.org/resource/Panic_of_Girls
http://www.wikidata.org/entity/Q1349777,1280,Raditude,Weezer,3-Nov-09,57,http://dbpedia.org/resource/Raditude,bad,http://dbpedia.org/resource/Raditude,http://yago-knowledge.org/resource/Raditude
http://www.wikidata.org/entity/Q1935203,1281,Raymond v. Raymond,Usher,30-Mar-10,57,http://dbpedia.org/resource/Raymond_v._Raymond,bad,http://dbpedia.org/resource/Raymond_v._Raymond,http://yago-knowledge.org/resource/Raymond_v._Raymond
http://www.wikidata.org/entity/Q4141645,1282,Reggie,Redman,7-Dec-10,57,http://dbpedia.org/resource/Reggie_(album),bad,http://dbpedia.org/resource/Reggie_(album),http://yago-knowledge.org/resource/Reggie_(album)
http://www.wikidata.org/entity/Q7431614,1283,Schizophrenic,JC Chasez,24-Feb-04,57,http://dbpedia.org/resource/Schizophrenic_(JC_Chasez_album),bad,http://dbpedia.org/resource/Schizophrenic_(JC_Chasez_album),http://yago-knowledge.org/resource/Schizophrenic_(JC_Chasez_album)
http://www.wikidata.org/entity/Q7542051,1284,Slow Motion Daydream,Everclear,11-Mar-03,57,http://dbpedia.org/resource/Slow_Motion_Daydream,bad,http://dbpedia.org/resource/Slow_Motion_Daydream,http://yago-knowledge.org/resource/Slow_Motion_Daydream
http://www.wikidata.org/entity/Q3963166,1285,"So Long, Astoria",The Ataris,4-Mar-03,57,"http://dbpedia.org/resource/So_Long,_Astoria",bad,"http://dbpedia.org/resource/So_Long,_Astoria","http://yago-knowledge.org/resource/So_Long,_Astoria"
http://www.wikidata.org/entity/Q7580048,1286,Spot the Difference,Squeeze,3-Aug-10,57,http://dbpedia.org/resource/Spot_the_Difference,bad,http://dbpedia.org/resource/Spot_the_Difference,http://yago-knowledge.org/resource/Spot_the_Difference
http://www.wikidata.org/entity/Q3499550,1287,Stir The Blood,The Bravery,1-Dec-09,57,http://dbpedia.org/resource/Stir_the_Blood,bad,http://dbpedia.org/resource/Stir_the_Blood,http://yago-knowledge.org/resource/Stir_the_Blood
http://www.wikidata.org/entity/Q7623105,1288,Streetlights,Kurupt,20-Apr-10,57,http://dbpedia.org/resource/Streetlights_(Kurupt_album),bad,http://dbpedia.org/resource/Streetlights_(Kurupt_album),http://yago-knowledge.org/resource/Streetlights_(Kurupt_album)
http://www.wikidata.org/entity/Q7635561,1289,Suite #420,Devin The Dude,20-Apr-10,57,http://dbpedia.org/resource/Suite_420,bad,http://dbpedia.org/resource/Suite_420,
,1290,Ten$ion,Die Antwoord,7-Feb-12,57,http://dbpedia.org/resource/Ten$Ion,bad,http://dbpedia.org/resource/Tension_(Die_Antwoord_album),http://yago-knowledge.org/resource/Ten$Ion
http://www.wikidata.org/entity/Q7713226,1291,The Alphabet Of Hurricanes,Tom McRae,16-Mar-10,57,http://dbpedia.org/resource/The_Alphabet_of_Hurricanes,bad,http://dbpedia.org/resource/The_Alphabet_of_Hurricanes,http://yago-knowledge.org/resource/The_Alphabet_of_Hurricanes
http://www.wikidata.org/entity/Q2328129,1292,The Boy With No Name,Travis,8-May-07,57,http://dbpedia.org/resource/The_Boy_with_No_Name,bad,http://dbpedia.org/resource/The_Boy_with_No_Name,http://yago-knowledge.org/resource/The_Boy_with_No_Name
,1293,The Handler,Har Mar Superstar,14-Sep-04,57,http://dbpedia.org/resource/The_Handler,bad,http://dbpedia.org/resource/The_Handler_(album),http://yago-knowledge.org/resource/The_Handler
http://www.wikidata.org/entity/Q1135940,1294,The Magnificent Tree,Hooverphonic,26-Sep-00,57,http://dbpedia.org/resource/The_Magnificent_Tree,bad,http://dbpedia.org/resource/The_Magnificent_Tree,http://yago-knowledge.org/resource/The_Magnificent_Tree
http://www.wikidata.org/entity/Q7761097,1295,The Road And The Radio,Kenny Chesney,8-Nov-05,57,http://dbpedia.org/resource/The_Road_and_the_Radio,bad,http://dbpedia.org/resource/The_Road_and_the_Radio,
http://www.wikidata.org/entity/Q768631,1296,The Spirit Indestructible,Nelly Furtado,18-Sep-12,57,http://dbpedia.org/resource/The_Spirit_Indestructible,bad,http://dbpedia.org/resource/The_Spirit_Indestructible,
http://www.wikidata.org/entity/Q7796986,1297,Thought So...,Nightmares on Wax,2-Sep-08,57,http://dbpedia.org/resource/Thought_So,bad,http://dbpedia.org/resource/Thought_So,http://yago-knowledge.org/resource/Thought_So
